Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 0
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6132432.891300

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           5.142913e+25 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.170000e+02  0.000000e+00  2.170000e+02 -1.918608e+00 
   172 x172          9.736962e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   173 x173          1.030582e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   174 x174          1.021139e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   175 x175          9.921441e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   176 x176          1.086267e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   177 x177          9.507172e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   178 x178          1.003953e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   179 x179          1.047648e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   180 x180          1.095243e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   181 x181          1.106737e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   182 x182          9.384046e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   183 x183          1.004233e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   184 x184          9.708965e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   185 x185          1.047602e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   186 x186          1.077583e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   187 x187          9.938901e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   188 x188          1.089247e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   189 x189          9.401096e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   190 x190          9.854174e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   191 x191          9.851454e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   192 x192          1.002762e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   193 x193          1.084763e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   194 x194          1.002610e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   195 x195          8.202025e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   196 x196          8.820981e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   197 x197          9.497439e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   198 x198          9.774239e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   199 x199          8.807058e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   200 x200          8.783608e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   201 x201          9.501854e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   202 x202          1.034679e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   203 x203          9.384343e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   204 x204          9.311782e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   205 x205          8.747084e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   206 x206          9.529825e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   207 x207          9.683136e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   208 x208          1.017580e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   209 x209          8.966571e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   210 x210          9.316848e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   211 x211          9.499622e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   212 x212          9.705838e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   213 x213          9.831307e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   214 x214          9.418319e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   215 x215          9.689677e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   216 x216          1.008293e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   217 x217          1.052600e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   218 x218          9.822455e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   219 x219          9.926276e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   220 x220          9.495092e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   221 x221          8.623681e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   222 x222          8.687879e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   223 x223          9.378997e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   224 x224          9.822570e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   225 x225          8.883312e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   226 x226          9.084625e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   227 x227          9.254687e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   228 x228          9.118218e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   229 x229          9.514999e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   230 x230          9.143525e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   231 x231          9.674717e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   232 x232          9.413243e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   233 x233          9.397609e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   234 x234          9.670874e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   235 x235          9.579155e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   236 x236          9.486775e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   237 x237          9.692053e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   238 x238          9.613061e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   239 x239          9.301840e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   240 x240          8.890025e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   241 x241          9.026845e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   242 x242          8.907468e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   243 x243          8.880023e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   244 x244          8.440063e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   245 x245          8.986899e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   246 x246          7.734783e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   247 x247          8.252782e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   248 x248          8.099168e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   249 x249          8.390980e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   250 x250          8.673731e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   251 x251          8.952878e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   252 x252          9.091699e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   253 x253          9.213277e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   254 x254          8.531528e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   255 x255          8.779990e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   256 x256          8.988222e+01  0.000000e+00  2.170000e+02  0.000000e+00 


Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 15
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6126704.610930

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           0.000000e+00 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.168908e+02  0.000000e+00  2.170000e+02 -2.296870e-02 
     2 x2            1.779976e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     3 x3            1.436972e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     4 x4            1.406661e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     5 x5            1.201148e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     6 x6            1.320881e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     7 x7            8.603168e+01  0.000000e+00  2.170000e+02  0.000000e+00 
     8 x8            9.723982e+01  0.000000e+00  2.170000e+02  0.000000e+00 
     9 x9            1.021269e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    10 x10           1.127849e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    11 x11           1.244219e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    12 x12           1.104610e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    13 x13           1.211121e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    14 x14           1.308446e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    15 x15           9.897909e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    16 x16           1.011219e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    17 x17           9.564480e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    18 x18           1.077700e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    19 x19           1.189325e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    20 x20           1.207709e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    21 x21           8.947877e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    22 x22           1.013711e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    23 x23           9.864205e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    24 x24           1.100619e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    25 x25           1.103899e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    26 x26           1.073223e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    27 x27           1.068808e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    28 x28           1.099738e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    29 x29           1.215232e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    30 x30           1.014426e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    31 x31           1.037203e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    32 x32           9.980785e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    33 x33           9.102688e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    34 x34           1.002809e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    35 x35           1.028171e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    36 x36           1.074705e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    37 x37           1.054787e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    38 x38           1.076755e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    39 x39           1.092737e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    40 x40           1.057282e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    41 x41           1.106400e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    42 x42           1.203077e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    43 x43           1.007878e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    44 x44           1.134966e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    45 x45           9.362011e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    46 x46           1.065625e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    47 x47           1.138939e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    48 x48           1.163160e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    49 x49           1.217699e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    50 x50           1.346874e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    51 x51           6.245948e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    52 x52           7.555493e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    53 x53           8.855319e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    54 x54           1.007924e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    55 x55           9.985049e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    56 x56           1.068649e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    57 x57           9.982684e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    58 x58           9.627681e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    59 x59           8.850540e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    60 x60           9.078490e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    61 x61           9.887167e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    62 x62           1.109300e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    63 x63           1.200556e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    64 x64           9.085053e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    65 x65           1.014652e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    66 x66           9.739750e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    67 x67           1.103256e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    68 x68           1.225628e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    69 x69           1.349765e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    70 x70           7.592404e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    71 x71           6.347410e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    72 x72           7.596544e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    73 x73           8.667568e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    74 x74           8.666973e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    75 x75           8.317490e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    76 x76           9.451833e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    77 x77           9.887318e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    78 x78           1.016812e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    79 x79           1.028677e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    80 x80           1.056596e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    81 x81           1.136858e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    82 x82           1.121692e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    83 x83           1.202588e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    84 x84           1.263782e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    85 x85           1.342729e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    86 x86           1.072259e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    87 x87           9.588221e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    88 x88           8.850690e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    89 x89           8.674174e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    90 x90           9.234295e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    91 x91           9.989296e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    92 x92           1.033341e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    93 x93           1.145793e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    94 x94           1.119501e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    95 x95           1.136770e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    96 x96           1.112959e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    97 x97           1.187725e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    98 x98           1.307708e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    99 x99           6.968638e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   100 x100          7.700516e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   101 x101          8.891060e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   102 x102          1.006999e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   103 x103          1.120361e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   104 x104          9.591525e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   105 x105          1.068135e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   106 x106          9.841162e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   107 x107          9.637039e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   108 x108          1.021515e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   109 x109          9.038302e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   110 x110          9.402413e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   111 x111          1.028642e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   112 x112          7.700443e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   113 x113          8.330091e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   114 x114          8.969231e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   115 x115          1.010616e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   116 x116          1.111707e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   117 x117          1.176199e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   118 x118          1.286787e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   119 x119          1.386472e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   120 x120          9.330511e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   121 x121          9.391549e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   122 x122          8.057632e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   123 x123          9.053278e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   124 x124          1.010453e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   125 x125          9.169272e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   126 x126          9.245682e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   127 x127          9.695572e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   128 x128          9.714548e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   129 x129          1.029821e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   130 x130          9.605811e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   131 x131          9.722210e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   132 x132          9.632260e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   133 x133          1.064430e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   134 x134          1.133553e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   135 x135          1.114659e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   136 x136          1.212390e+02  0.000000e+00  2.170000e+02  0.000000e+00 
